numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07168;20240104180000;100570;-220;8;180;7.200000;283.050000;280.250000;83;20000;0;mq;mq;100;3;800;mq;mq;mq;99160;mq;mq;370;280.950000;mq;284.950000;mq;280.250000;mq;mq;9.800000;9.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;mq;780;6;mq;5040;8;mq;6300;mq;mq;mq;
07181;20240104180000;100800;-150;6;180;4.300000;280.350000;277.850000;84;32150;0;mq;mq;75;6;3840;mq;mq;mq;96620;mq;mq;680;279.850000;mq;282.250000;mq;276.650000;mq;mq;7.300000;7.300000;-10;mq;mq;mq;mq;0.000000;0.000000;-0.100000;-0.100000;4.800000;mq;mq;mq;mq;1;mq;3840;6;mq;7500;mq;mq;mq;mq;mq;mq;
07190;20240104180000;100920;-100;7;170;2.700000;280.250000;278.350000;88;37260;0;mq;mq;90;7;1750;mq;mq;mq;99090;mq;mq;800;280.150000;mq;284.550000;mq;277.250000;mq;mq;4.900000;5.100000;-10;0;0.000000;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;1.400000;mq;mq;mq;mq;1;mq;1860;6;mq;6240;7;mq;6780;mq;mq;mq;
07207;20240104180000;100270;170;1;260;11.400000;284.950000;280.850000;76;mq;mq;2;mq;mq;mq;mq;mq;mq;mq;99760;mq;mq;-440;284.450000;mq;286.750000;mq;mq;mq;mq;18.100000;21.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.200000;0.800000;0.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;20240104180000;100380;80;3;230;5.700000;284.250000;280.550000;78;19750;0;mq;mq;100;8;800;mq;mq;mq;100070;mq;mq;-360;282.250000;mq;287.150000;mq;281.350000;mq;mq;10.800000;10.800000;-10;1;0.000000;mq;mq;0.000000;-0.100000;0.600000;0.600000;0.600000;mq;mq;mq;mq;2;mq;990;7;mq;1290;8;mq;1470;mq;mq;mq;
07240;20240104180000;100460;-60;5;190;6.500000;284.150000;281.750000;85;48660;0;mq;mq;100;8;450;mq;mq;mq;99120;mq;mq;-130;280.650000;mq;285.250000;mq;280.250000;mq;mq;10.700000;11.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;7;mq;450;8;mq;1500;mq;mq;mq;mq;mq;mq;
07255;20240104180000;100720;-140;6;190;4.600000;282.850000;279.050000;77;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;98730;mq;mq;-10;280.650000;mq;284.750000;mq;279.950000;mq;mq;6.100000;7.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.200000;0.200000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20240104180000;100850;-160;7;190;1.800000;281.050000;276.850000;75;45510;0;mq;mq;100;8;5820;mq;mq;mq;98210;mq;mq;250;280.250000;mq;284.750000;mq;279.550000;mq;mq;2.700000;3.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.600000;0.600000;mq;mq;mq;mq;4;mq;5820;8;mq;7260;mq;mq;mq;mq;mq;mq;
07299;20240104180000;101040;-130;6;160;1.000000;277.550000;276.550000;93;16110;0;mq;mq;100;8;6240;mq;mq;mq;97720;mq;mq;530;277.550000;mq;284.050000;mq;277.950000;mq;mq;1.600000;2.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.200000;0.200000;1.600000;mq;mq;mq;mq;7;mq;6240;8;mq;7260;mq;mq;mq;mq;mq;mq;
07314;20240104180000;100630;30;3;260;7.600000;285.150000;283.050000;87;mq;mq;2;mq;mq;mq;mq;mq;mq;mq;100350;mq;mq;-450;284.350000;mq;286.950000;mq;mq;mq;mq;10.500000;10.600000;-10;mq;mq;mq;mq;0.400000;3.100000;3.100000;3.500000;3.900000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20240104180000;100570;-100;6;190;7.000000;283.950000;281.850000;87;42270;0;mq;mq;100;2;450;mq;mq;mq;99140;mq;mq;-330;280.850000;mq;284.750000;mq;281.150000;mq;mq;10.100000;11.700000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.200000;0.600000;0.800000;mq;mq;mq;mq;1;mq;480;8;mq;1680;mq;9;mq;mq;mq;mq;
07434;20240104180000;100820;-100;6;160;2.600000;280.650000;279.150000;90;31430;0;mq;mq;100;1;1250;mq;mq;mq;96040;mq;mq;-360;280.650000;mq;283.150000;mq;280.550000;mq;mq;4.000000;8.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.200000;0.600000;mq;mq;mq;mq;1;mq;1230;4;mq;1560;8;mq;5220;mq;mq;mq;
07460;20240104180000;100830;-120;6;180;1.200000;280.750000;276.450000;74;46900;0;mq;mq;100;8;3720;mq;mq;mq;96880;mq;mq;-190;279.850000;mq;286.150000;mq;275.750000;mq;mq;2.300000;5.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;2;mq;3720;8;mq;5880;mq;mq;mq;mq;mq;mq;
07471;20240104180000;mq;-70;5;200;3.600000;279.550000;274.650000;71;20000;0;mq;mq;100;8;3180;mq;mq;mq;91300;92500;726;-260;275.150000;mq;283.750000;mq;273.350000;mq;mq;7.000000;14.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;2;mq;3180;6;mq;6540;8;mq;7200;mq;mq;mq;
07481;20240104180000;100950;-140;6;130;3.900000;282.750000;276.950000;67;50000;3;2;2;90;4;mq;30;23;12;98080;mq;mq;-140;280.650000;mq;286.950000;mq;mq;mq;mq;5.800000;6.000000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;4;3;4000;7;0;7000;mq;mq;mq;mq;mq;mq;
07510;20240104180000;100830;-20;7;210;3.200000;284.450000;281.450000;82;35610;0;mq;mq;100;8;2700;mq;mq;mq;100250;mq;mq;-630;281.250000;mq;286.850000;mq;278.250000;mq;mq;4.900000;5.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;0.600000;mq;mq;mq;mq;4;mq;2700;5;mq;4560;7;mq;5460;mq;mq;mq;
07535;20240104180000;100960;-80;6;170;2.800000;282.650000;279.150000;79;20000;0;mq;mq;mq;0;mq;mq;mq;mq;97850;mq;mq;-520;281.650000;mq;284.250000;mq;280.950000;mq;mq;6.300000;6.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20240104180000;101000;-20;5;150;3.200000;281.350000;277.750000;78;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;92720;mq;mq;-430;277.650000;mq;284.450000;mq;274.750000;mq;mq;5.400000;8.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;1.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20240104180000;101120;-70;5;200;0.800000;279.750000;277.550000;86;17890;0;mq;mq;mq;mq;mq;mq;mq;mq;100210;mq;mq;-180;276.750000;mq;288.050000;mq;277.950000;mq;mq;1.800000;1.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20240104180000;mq;10;3;40;2.900000;276.950000;270.950000;65;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;91140;92500;753;40;mq;274.550000;mq;283.750000;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;2.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20240104180000;100930;-10;5;0;0.000000;282.150000;280.550000;90;48400;0;mq;mq;100;8;2250;mq;mq;mq;100220;mq;mq;-740;277.050000;mq;287.150000;mq;278.850000;mq;mq;0.600000;1.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;4;mq;2160;6;mq;5700;8;mq;6780;mq;mq;mq;
07621;20240104180000;101030;-20;8;210;1.600000;280.050000;277.150000;82;14450;0;mq;mq;90;7;5580;mq;mq;mq;96680;mq;mq;-750;275.250000;mq;286.650000;mq;272.850000;mq;mq;2.600000;2.800000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;5580;6;mq;6360;7;mq;7200;mq;mq;mq;
07627;20240104180000;101110;120;1;210;1.400000;279.150000;277.350000;88;19320;0;mq;mq;90;7;5520;mq;mq;mq;96150;mq;mq;-710;277.150000;mq;287.850000;mq;278.150000;mq;mq;2.400000;2.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;4;mq;5520;7;mq;6060;7;mq;6720;mq;mq;mq;
07630;20240104180000;101040;90;1;220;2.300000;282.750000;279.450000;80;26230;0;mq;mq;75;1;450;mq;mq;mq;99240;mq;mq;-630;277.850000;mq;289.050000;mq;274.650000;mq;mq;3.400000;4.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;300;3;mq;6000;6;mq;6540;mq;mq;mq;
07643;20240104180000;101070;-120;6;120;4.400000;285.650000;280.550000;71;44240;0;mq;mq;100;8;800;mq;mq;mq;100970;mq;mq;-310;281.650000;mq;290.150000;mq;277.750000;mq;mq;6.100000;6.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;810;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20240104180000;101140;-120;6;110;3.300000;284.450000;277.850000;64;33510;0;mq;mq;100;8;7020;mq;mq;mq;100750;mq;mq;-240;278.450000;mq;289.650000;mq;275.350000;mq;mq;4.000000;4.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;7020;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20240104180000;mq;mq;mq;290;3.300000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;5.000000;8.900000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20240104180000;101050;110;3;310;2.000000;284.150000;282.450000;89;40000;2;0;0;10;1;450;35;20;11;100740;mq;mq;210;284.150000;mq;290.050000;mq;279.850000;mq;mq;2.600000;5.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;6;400;1;0;8000;mq;mq;mq;mq;mq;mq;
07747;20240104180000;100800;-70;5;300;4.500000;285.450000;282.050000;80;48160;0;mq;mq;90;7;6900;mq;mq;mq;100270;mq;mq;-720;280.950000;mq;289.950000;mq;278.750000;mq;mq;6.900000;6.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;mq;6900;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20240104180000;101500;40;3;40;3.100000;283.050000;279.950000;81;31690;0;mq;mq;mq;0;mq;mq;mq;mq;101390;mq;mq;30;280.350000;mq;290.850000;mq;277.450000;mq;mq;4.600000;5.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20240104180000;101320;100;3;230;2.100000;283.250000;280.850000;85;16090;0;mq;mq;mq;0;mq;mq;mq;mq;101170;mq;mq;260;282.950000;mq;294.150000;mq;281.150000;mq;mq;2.700000;2.900000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61968;20240104180000;101230;190;3;mq;mq;301.750000;298.550000;83;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101180;mq;mq;140;mq;301.750000;mq;307.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61970;20240104180000;101050;140;3;220;4.000000;301.450000;297.850000;81;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100940;mq;mq;110;mq;300.650000;mq;305.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20240104180000;101160;170;3;160;7.000000;299.650000;295.750000;79;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101090;mq;mq;250;mq;297.550000;mq;303.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;2.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20240104180000;101170;140;1;10;4.600000;303.250000;300.050000;83;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101080;mq;mq;130;mq;302.250000;mq;308.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.600000;1.200000;1.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20240104180000;101220;260;2;120;5.100000;300.450000;298.650000;90;18890;0;mq;mq;100;8;450;mq;mq;mq;101070;mq;mq;190;mq;mq;mq;mq;mq;mq;mq;8.500000;8.500000;-10;mq;mq;mq;mq;0.000000;0.000000;3.700000;4.500000;8.700000;mq;mq;mq;mq;8;mq;300;mq;9;mq;mq;mq;mq;mq;mq;mq;
61996;20240104180000;102270;50;0;230;2.900000;287.250000;284.950000;86;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101920;mq;mq;790;mq;286.850000;mq;293.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20240104180000;102430;120;1;280;1.500000;277.350000;272.750000;72;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100610;mq;mq;1150;mq;276.350000;mq;281.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20240104180000;101190;340;1;300;5.100000;277.250000;271.450000;66;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100820;mq;mq;2070;mq;mq;282.950000;mq;mq;mq;mq;mq;12.300000;-10;mq;mq;mq;mq;0.000000;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20240104180000;101180;140;1;10;0.900000;299.550000;298.350000;93;20000;0;mq;mq;75;6;6240;mq;mq;mq;101100;mq;mq;140;mq;mq;mq;mq;mq;mq;mq;1.200000;2.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.600000;4.600000;6.800000;mq;mq;mq;mq;5;mq;6240;6;mq;7440;mq;8;mq;mq;mq;mq;
71805;20240104180000;100720;-180;6;360;6.400000;272.750000;267.950000;70;59250;0;mq;mq;100;8;800;mq;mq;mq;100630;mq;mq;-400;272.750000;mq;273.850000;mq;274.850000;mq;mq;8.900000;11.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;8;mq;660;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20240104180000;101620;210;8;60;5.000000;302.750000;295.450000;65;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101110;mq;mq;80;mq;298.350000;mq;305.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20240104180000;101580;-200;8;140;5.200000;303.150000;295.850000;65;48670;mq;mq;mq;mq;mq;mq;mq;mq;mq;101490;mq;mq;70;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20240104180000;101570;190;8;110;4.900000;302.250000;296.450000;71;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101130;mq;mq;60;mq;299.750000;mq;303.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20240104180000;101530;-190;8;120;6.400000;303.850000;295.750000;62;60000;0;mq;mq;mq;5;800;mq;mq;mq;101440;mq;mq;50;304.050000;mq;304.050000;mq;mq;mq;mq;9.600000;10.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;5;mq;990;5;mq;1440;mq;mq;mq;mq;mq;mq;
81401;20240104180000;101120;230;8;50;3.100000;305.550000;297.350000;62;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101060;mq;mq;-90;mq;294.550000;mq;306.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20240104180000;101160;-200;8;40;4.900000;300.150000;297.650000;86;33820;0;mq;mq;100;6;800;mq;mq;mq;101070;mq;mq;-100;mq;mq;mq;mq;300.050000;mq;mq;6.800000;12.100000;-10;mq;mq;mq;mq;0.400000;0.400000;0.400000;1.800000;7.800000;mq;mq;mq;mq;2;mq;720;3;mq;1050;6;mq;1320;mq;mq;mq;
81408;20240104180000;101060;250;6;30;4.000000;300.250000;297.550000;85;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100980;mq;mq;-90;mq;296.950000;mq;305.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1.600000;2.000000;6.400000;6.400000;6.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20240104180000;101060;290;8;50;3.600000;303.950000;295.850000;62;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99870;mq;mq;-150;mq;295.750000;mq;306.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20240104180000;98220;-40;8;170;7.200000;267.150000;257.850000;44;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;97680;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20240104210000;99730;-200;6;180;3.800000;283.750000;280.450000;80;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;98870;mq;mq;-110;mq;mq;mq;mq;279.050000;mq;mq;17.300000;17.300000;-10;mq;0.000000;mq;mq;0.000000;-0.100000;0.400000;0.600000;14.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20240104210000;99840;-300;8;170;7.600000;283.250000;281.550000;89;45790;0;mq;mq;100;8;450;mq;mq;mq;99280;mq;mq;170;mq;mq;mq;mq;279.350000;mq;mq;12.200000;12.200000;-10;1;0.000000;mq;mq;0.200000;2.000000;2.000000;2.000000;2.600000;mq;mq;mq;mq;5;mq;510;6;mq;870;7;mq;1140;mq;mq;mq;
07020;20240104210000;99520;340;3;310;15.100000;280.850000;278.950000;88;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99410;mq;mq;-660;mq;mq;mq;mq;mq;mq;mq;20.000000;20.200000;-10;mq;mq;mq;mq;0.200000;0.400000;1.600000;9.500000;12.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20240104210000;99620;-40;5;220;13.700000;281.950000;278.650000;80;54410;0;mq;mq;100;8;800;mq;mq;mq;98820;mq;mq;-700;mq;mq;mq;mq;281.150000;mq;mq;20.700000;22.400000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.800000;1.200000;2.600000;mq;mq;mq;mq;7;mq;720;8;mq;900;mq;mq;mq;mq;mq;mq;
07037;20240104210000;99830;-120;8;190;10.500000;282.350000;279.250000;81;55140;0;mq;mq;75;6;800;mq;mq;mq;97960;mq;mq;-320;mq;mq;mq;mq;280.250000;mq;mq;15.100000;15.500000;-10;mq;0.000000;mq;mq;0.000000;0.400000;1.600000;1.600000;1.800000;mq;mq;mq;mq;5;mq;900;6;mq;1350;mq;mq;mq;mq;mq;mq;
07072;20240104210000;100360;-100;8;180;6.500000;283.050000;280.250000;83;20000;0;mq;mq;100;8;1750;mq;mq;mq;99220;mq;mq;270;mq;mq;mq;mq;280.850000;mq;mq;10.200000;12.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;1;mq;1560;8;mq;1920;mq;mq;mq;mq;mq;mq;
07110;20240104210000;100330;220;1;250;2.800000;280.550000;279.350000;92;12870;61;mq;mq;100;7;800;mq;mq;mq;99150;mq;mq;-440;mq;mq;mq;mq;278.050000;mq;mq;4.600000;4.600000;-10;2;0.000000;mq;mq;0.200000;0.400000;0.400000;8.300000;30.900000;mq;mq;mq;mq;2;mq;960;5;mq;1230;7;mq;1470;mq;9;mq;
07117;20240104210000;100180;530;1;280;7.300000;281.150000;279.250000;88;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99480;mq;mq;-370;mq;mq;mq;mq;mq;mq;mq;13.000000;14.300000;-10;mq;mq;mq;mq;1.400000;2.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
